package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210486662496000,20210217,보안비밀,"【신정】 2월 중 사이버보안진단의 날 시행 결과 보고(일반보안분야)",신정119안전센터-710,차건희,3년,신정119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22264669
210486662506000,20210217,출장관리,"출 장 결 과 보 고 서 (2021. 2. 17. 박경조, 배태양, 오정명, 박다원)",시설관리과-4135,배태양,3년,시설관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264670
210486662526000,20210217,압류해제관리,"체납자 금융재산 전자 압류해제(4명)",38세금징수과-4184,강병선,준영구,38세금징수과,,,https://opengov.seoul.go.kr/sanction/
210486662542000,20210217,정보통신망보안성검토심의,"정보화사업 보안성검토 결과 알림(스팸메일 차단 솔루션 도입)",정보통신보안담당관-5048,강경민,10년,정보통신보안담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22264671
210486662544000,20210218,119구급대운영,"구급활동일지(2021. 2. 17. 주간-3팀 음압)",현장대응단-1191,이태용,3년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22275330
210486662548000,20210218,수질자동감시시스템운영및점검,"수질자동감시시스템 일보(노량진 수계)",행정지원과-3578,이지혜,3년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275331
210486662551000,20210218,서울도서관장서구입,"2021년 서울도서관 국외도서 구매(연간단가) 계약 의뢰",정보서비스과-1455,유재연,5년,정보서비스과,,"CC BY",https://opengov.seoul.go.kr/sanction/22278229
210486662552000,20210217,"검사지도팀 업무처리","학원설립ㆍ운영등록에 따른 소방안전점검 결과 통보(영가스파르타**노원독서실)",예방과-2197,정연도,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264672
210486662556000,20210217,"일상경비 관련업무","2020년 상품권 구매 및 사용내역 공개 계획",소방행정과-1743,남병한,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264673
210486662574000,20210217,상하수도요금경정,요금경정,요금과-2833,이준우,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264674
210486662577000,20210217,물품구매,"물 품 검 사 (수) 조 서(회의용 다과 및 내방민원 음료 등)",보건의료정책과-7541,서명신,5년,보건의료정책과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264675
210486662580000,20210217,상하수도요금경정,요금경정,요금과-3610,이영민,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264676
210486662588000,20210217,도로시설물공사관리,"준공기한 연기 의뢰[장월교 개축공사 실시설계용역 건설사업관리(설계감리)용역]",시설보수과-1367,오광준,5년,시설보수과,,,https://opengov.seoul.go.kr/sanction/
210486662593000,20210217,일상경비관리,"운영과 팀별 도시락 구매비용 지급",운영과-827,임주아,5년,운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264677
210486662598000,20210217,"기전시설물 단위사업 관계철","공사계획신고(서울시 중랑물재생센터)",시설보수과-1609,최성일,3년,시설보수과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264678
210486662600000,20210217,일반체납관리,"제증명 공용 발급 요청",38세금징수과-4186,최정만,준영구,38세금징수과,,,https://opengov.seoul.go.kr/sanction/
210486662606000,20210217,초과근무관리,"PC 셧다운 제외 및 초과근무 인정 요청(인권담당관)",인권담당관-1701,송지선,3년,인권담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22264679
210486662617000,20210217,개전및폐전관리,"직권 폐전 처리(성북동)",요금과-3746,조정숙,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264680
210486662618000,20210217,출장관리,"출장 결과 보고서(2.17황대룡)",급수운영과-3484,황대룡,3년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264681
210486662631000,20210218,공무직노무관리,"2021년 제1차 공무직 징계위원회 녹취록 작성료 지급",인사과-5940,김민준,30년,인사과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275332
210486662634000,20210217,민원업무처리,"급수불편 민원 해소",급수운영과-2896,전광록,10년,급수운영과,,,https://opengov.seoul.go.kr/sanction/
210486662635000,20210217,누수감면관리,"누수요금적용신청 처리결과 알림(성내동 199-19)",행정지원과-2278,김영식,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264682
210486662643000,20210217,일반업무관리,"소방용수시설 市상수도 배관 연결 여부 확인 요청에 대한 회신(사설 245호)",시설관리과-2924,최경철,3년,시설관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264683
210486662658000,20210217,일상경비관리,"을지로지하도 연결통로 우선 개통 준비 관련 간담회비 지급",역사도심재생과-1576,조형솔,5년,역사도심재생과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264684
210486662660000,20210217,보안비밀,"2021년 2월 자체 보안진단 실시 결과 보고 (서교119안전센터)",서교119안전센터-795,손성호,3년,서교119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22264685
210486662665000,20210217,처분사전통지관리,"자체점검 조치명령 안내(해나***)",예방과-1552,금서연,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264686
210486662666000,20210217,공유재산증감보고관리,"재산관리관 지정 및 공유재산관리시스템 반영 통보(유가증권)",자산관리과-1836,이경미,10년,자산관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264687
210486662675000,20210217,"단속 및 행정처분","행정처분 사실확인서 발급 요청 회신[(주)****기술사사무소)]",예방과-1911,박준화,준영구,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264688
210486662679000,20210217,소방시설안전점검및관리,"화재안전정보조사 결과보고(명인**빌딩)",예방과-3755,김기두,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210486662680000,20210218,근무일지,"근무일지(현장대응단, 2021-02-07)",현장대응단-1120,이태균,5년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22275333
210486662683000,20210217,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-2828,윤철,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264689
210486662695000,20210218,출장관리,"출장보고 및 구역관리 근무일지  [2021. 02. 17.]",급수운영과-2469,이종호,3년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275334
210486662699000,20210217,관용차량운행및관리,"차량운행일지 (2021. 02. 16. / 81버2133)",시설관리과-4020,이봉우,5년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210486662707000,20210217,일반업무관리,"순 찰 점 검 일 지",시설관리과-4134,배태양,3년,시설관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264690
210486662714000,20210217,경제진흥민원처리,"국제물류주선업 변경등록 신고처리 알림〔주식회사 인핸스〕",시민봉사담당관-4052,백진이,10년,시민봉사담당관,,,https://opengov.seoul.go.kr/sanction/
210486662716000,20210217,출장관리,"출장결과 보고서 (장성렬 2/17)",현장민원과-2518,장성렬,3년,현장민원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264691
210486662719000,20210217,자체점검,"작동기능점검 조치명령대상 확인점검 결과 보고(용석**등 2개소)",예방과-2191,안치현,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264692
210486662722000,20210217,민원관리,"응답소 민원 답변(20210215908001)",재난관리과-997,김희원,10년,재난관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22268970
210486662728000,20210217,일상경비관리,"설명절기간 불법 숙박업소 현장 단속 관련 식사비용 지급",관광산업과-1796,전민주,5년,관광산업과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264693
210486662734000,20210217,민원업무처리,"급수불편 민원 해소",급수운영과-2895,전광록,10년,급수운영과,,,https://opengov.seoul.go.kr/sanction/
210486662740000,20210217,정보공개청구관리,"정보공개 결정통지서(442)",종합상황실-1439,공상철,10년,종합상황실,,"CC BY",https://opengov.seoul.go.kr/sanction/22264694
210486662745000,20210217,소방장비점검및유지관리,"물품검사서(현장대응단 공기충전기 수리)",소방행정과-1955,김우희,5년,소방행정과,,,https://opengov.seoul.go.kr/sanction/
210486662751000,20210218,수질자동감시시스템운영및점검,"수질자동감시시스템 일보(노량진 수계)",행정지원과-3576,이지혜,3년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275335
210486662752000,20210217,공사계약관리,"예방과 민원실 코로나19 감염대비 비대면접견실 설치 계획",소방행정과-1721,양성찬,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22268969
210486662762000,20210218,일반업무관리,"계약 의뢰(연세대 우정원 생활치료센터 구호세트 등 물품구매)",시민감사옴부즈만위원회-2421,정지현,3년,시민감사옴부즈만위원회,,"CC BY",https://opengov.seoul.go.kr/sanction/22278228
210486662796000,20210217,공유재산분류및재산관리관지정변경관리,"조직개편에 따른 재산관리관 변경요청에 대한 회신(푸른수목원)",자산관리과-1837,김소영,3년,자산관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264695
210486662806000,20210217,관용차량운행및관리,"차량운행일지 (2021. 02. 17. / 81버2133)",시설관리과-4021,이봉우,5년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210486662807000,20210218,구급교육훈련,"85. 인천국제공항 특별입국절차 미니버스 지원근무자 명단 제출(구로)",재난관리과-1178,김형국,3년,재난관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22278227
210486662810000,20210217,딜쿠샤운영및관리,"공공서비스예약시스템 관리자 권한 신청(신규)",도시유적전시과-451,안미경,30년,도시유적전시과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264696
210486662819000,20210217,일반업무관리,"근무변경(현장대응단, 2021-02-18)",현장대응단-1021,최지영,3년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22264697
210486662829000,20210218,물품구매,"물품검사(수)조서[사무용품(복사용지) 구매]",공원운영과-2533,송영탁,5년,공원운영과,,,https://opengov.seoul.go.kr/sanction/
210486662835000,20210217,청렴도관리,"(79.강남) 청백-e 업무담당자 온라인 공개강좌 수강 결과 제출",소방행정과-2100,김도훈,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264698
210486662857000,20210217,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-2829,윤철,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264699
210486662861000,20210217,출장관리,"출장복명서(2021.2.17 류현수)",요금과-3749,류현수,3년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264700
210486662862000,20210219,뉴미디어홍보관리,"물품 조달구매(언론홍보실 이미지 제작 프로그램 라이선스)(수정)",언론홍보실-517,김명주,5년,언론홍보실,,"CC BY",https://opengov.seoul.go.kr/sanction/22278394
210486662876000,20210218,휴가관리,근무상황부(대직),원수관리과-310,이소원,3년,원수관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275336
210486662878000,20210217,민원업무처리,"급수불편 민원 해소",급수운영과-2894,전광록,10년,급수운영과,,,https://opengov.seoul.go.kr/sanction/
210486662884000,20210217,예산및결산관리,"세출예산 배정요청(업무용 의자 조달구매)",총무과-2799,김주형,5년,총무과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264701
210486662885000,20210218,"화재진압 운영","화재대응활동(영등포) 평가단 운영 결과 및 현장대응 철저 알림",현장대응단-1118,김창원,영구,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22275337
210486662891000,20210217,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-3491,이태복,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264702
210486662892000,20210218,민원업무처리,"민원회신(서울둘레길 코스별 구간거리 오류 등에 관한 28번째 시정촉구)",자연생태과-4223,임성수,10년,자연생태과,,"CC BY",https://opengov.seoul.go.kr/sanction/22278226
210486662902000,20210217,소방건축허가등협의관리,"공용건축물 신축 관련 보완 회신(우이동 185-*)",예방과-1964,박상필,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210486662906000,20210217,일반업무관리,"특정기술 선정심사 대상 여부 질의",기전설비과-949,이수민,3년,기전설비과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264703
210486662909000,20210217,"공무직 및 비정규직 공통 업무",근무상황부(시설경비),시설과-803,박기완,30년,시설과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264704
210486662911000,20210217,옥내급수관교체공사비지원결정관리,"공사완료 통보",현장민원과-2961,박상현,5년,현장민원과,,,https://opengov.seoul.go.kr/sanction/
210486662920000,20210217,가압장배수지기전시설유지관리,"기전설비(종로,중구,용산)점검일지",시설관리과-4024,오정우,5년,시설관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264705
210486662929000,20210218,"소방차량 예산","2020년도 보험가입 현황 제출(성북소방서)",소방행정과-1595,문길호,10년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22275338
210486662930000,20210217,국회및시의회대응,"제299회 임시회 교통위원회 의사일정(안) 알림",교통전문위원실-463,이재석,3년,교통전문위원실,,"CC BY",https://opengov.seoul.go.kr/sanction/22264706
210486662935000,20210217,관용차량관리,차량운행일지,급수운영과-2585,김기삼,10년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22264707
