package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
203654498546000,20201230,일반업무관리,"2020년 12월분 공무직 보험료 납부",수도자재관리센터-26549,김미현,3년,수도자재관리센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945834
203654498547000,20201230,서울형뉴딜일자리매니저운영,"공고번호 부여 의뢰('21년 뉴딜일자리 뉴딜매니저 모집)",일자리정책과-23577,이수정,10년,일자리정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945833
203654498552000,20201230,교통영향평가심의위원회운영,"2021년 제1차 서울특별시 교통영향평가심의위원회 개최 알림",교통정책과-22614,임단비,10년,교통정책과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945832
203654498553000,20201230,청소년법인관리,"비영리법인 정관변경허가 검토(사단법인 영라이프)",청소년정책과-22357,이수영,준영구,청소년정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945831
203654498556000,20201230,기전시설공사및계약관리,"2차수 계약 의뢰 [2020년 자동제어설비 유지관리 용역(장기계속)]",시설관리과-25797,김동규,5년,시설관리과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498561000,20201230,"공무직 휴가 및 초과근무 관리","시설정비 실무관 초과근무 명령 (국*) - 1월",원무과-17507,황필권,3년,원무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945830
203654498563000,20201230,교육훈련관리,"개인학습 시간인정 승인요청",재생정책과-17650,이용옥,3년,재생정책과,공개,,https://opengov.seoul.go.kr/sanction/
203654498565000,20201230,완비증명교부및통보,"안전시설등 설치신고 처리완료 회시(탐스 ** ****)",예방과-16016,선광호,준영구,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498569000,20201230,"오인 및 허위 등 출동보고서","2020-212 소방활동(오인) 상황보고서",현장대응단-8739,정덕화,영구,현장대응단,비공개,,https://opengov.seoul.go.kr/sanction/
203654498576000,20201230,"일상경비 관리","기간제근로자 채용 면접시험 심사수당 지급",차량공해저감과-17795,최용성,5년,차량공해저감과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945829
203654498589000,20201230,동산문화재지정해제및변경관리,"서울시 지정문화재 지정서 관인 날인 요청",역사문화재과-24397,정윤서,준영구,역사문화재과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945828
203654498591000,20201230,수도요금과오납관리,"과오납 충당/환부 통지 결의서",요금과-22067,김진경,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945827
203654498595000,20201230,소방시설정밀점검,"2020.자체점검(종합) 조치명령서『스퀘어O』",예방과-22943,이진영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945826
203654498600000,20201230,소방이륜차운영관리,"2021년 1월 중 이륜순찰 실시 계획 보고",현장대응단-8621,이우인,5년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945825
203654498605000,20201230,일반업무관리,"2020년도 장기재직휴가 실시현황 제출(면목)",면목119안전센터-4360,서홍섭,3년,면목119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945824
203654498606000,20201230,소방시설완공감리검사,"소방시설 완공검사증명서 교부(도봉동559-24외1필지)",예방과-12910,고헌,준영구,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945823
203654498607000,20201230,일반업무관리,"자체점검 지적사항 조치명령서(****아파트)",예방과-24477,간종환,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945822
203654498611000,20201230,초과근무관리,"초과근무 사전명령 변경",아이돌봄담당관-17654,김성희,3년,아이돌봄담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945821
203654498617000,20201230,찾아가는동주민센터운영,"서울형 뉴딜일자리 참여자 계약연장 심사 수당 지급",지역공동체담당관-12588,윤미숙,5년,지역공동체담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498618000,20201230,장애인직업재활시설기능보강,"장애인직업재활시설 기능보강 중요재산 불용처분 승인 통보",장애인복지정책과-24278,강병욱,5년,장애인복지정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945820
203654498621000,20201230,(구급)구급장비운영관리,"의약품 통합 관리대장(2020.12.30.)",현장대응단-8471,정지훈,5년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945819
203654498631000,20201230,일반업무관리,"「노무 수령 거부 통지서」 통보(2020.12.31.)",운영과-7400,남궁영화,3년,운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945818
203654498633000,20201230,구급운영계획및관리,"구급이송 불만사항 국민청원관련 재발방지 교육 결과보고(동대문)",재난관리과-9371,이문희,3년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945817
203654498640000,20201230,민원업무처리,"옥외누수신고 민원 처리 완료",급수운영과-27997,정덕모,10년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945816
203654498641000,20201230,재난현장안전관리,"2020. 12월 소방안전지도 효율적 운영 등을 위한 교육결과 보고",현장대응단-8612,허재범,5년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945815
203654498648000,20201230,용역계약관리,"변경계약 체결 통보(평화의공원 빗물정원 조성 폐기물처리용역)",공원운영과-17465,김호영,5년,공원운영과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498657000,20201230,GIS현장조사및작업지시관리,"상수도 GIS 현장조사서 표본조사(강북구 시설물)",급수운영과-24823,홍순재,5년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945814
203654498658000,20201230,"자체점검, 표본점검","조치명령 이행여부 확인점검 계획(8호선 잠** 등 2개소)",예방과-24493,장진철,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945813
203654498660000,20201230,교육훈련관리,"2021년 1월 중 도상훈련 계획",녹번119안전센터-6190,장상돈,3년,녹번119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945812
203654498666000,20201230,일반업무관리,"(목동)2020년 12월 중 화재예방 순찰(기동순찰) 결과 보고",목동119안전센터-5008,윤성규,3년,목동119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945811
203654498668000,20201230,소방시설완공감리검사,"소방시설 완공검사증명서 교부(창동657-11외1필지)",예방과-12909,고헌,준영구,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945810
203654498681000,20201230,일상경비관리,"부서 필요물품 구입",갈등조정담당관-10498,도효지,5년,갈등조정담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945809
203654498686000,20201230,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-28050,배소희,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945808
203654498696000,20201230,소방차량관리,"소방차량 정비 등 소모품 배정 결과 보고",소방행정과-13096,김금종,10년,소방행정과,공개,,https://opengov.seoul.go.kr/sanction/
203654498698000,20201230,119구급대운영,"구급소모품 관리 대장 (패치/밴드)",현장대응단-8388,성원희,3년,현장대응단,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498707000,20201230,예산집행및회계관리,"2020년 뉴딜일자리 사업 참여자 사무기기 임대비용 지급",총무과-10716,이승혜,5년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945807
203654498708000,20201230,민원관리,"응답소 민원 처리(제설제 관련)",도로관리과-19624,고성보,10년,도로관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945806
203654498713000,20201230,일반업무관리,"자체점검 지적사항 조치명령서(****2차아파트)",예방과-24492,간종환,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945805
203654498717000,20201230,소방시설작동기능점검,"소방시설 자체점검 유예신청에 따른 조치 계획(유경산업)",예방과-26930,박은영,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945804
203654498724000,20201230,완비증명교부및통보,"안전시설등 설치신고 처리완료 알림(탐스 ** ****)",예방과-16018,선광호,준영구,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498729000,20201230,지역아동센터운영지원,"「지역아동센터 서울시지원단」 민간위탁 협약체결 계획",아이돌봄담당관-17708,조근희,5년,아이돌봄담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498731000,20201230,민원업무처리,"옥내누수진단 민원 처리 완료",현장민원과-21062,연재훈,10년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945803
203654498734000,20201230,출장관리,"급수공사 승인(영등포구 대림동 1081 - 7* )",시설관리과-24284,이강필,3년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945802
203654498743000,20201230,"일상경비 관리","문화행사 문화상품권 구입비용 지급",정보통신보안담당관-29849,정지은,5년,정보통신보안담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945801
203654498746000,20201230,소방시설정밀점검,"2020.자체점검(종합) 조치명령서『방주OO』",예방과-22942,이진영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945800
203654498749000,20201230,일반업무관리,"사용수익 허가기간 연장 안내",공원운영과-17792,최동수,3년,공원운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945799
203654498754000,20201230,"저공해사업 일반업무","차량공해저감과.. 차량저감조치를 6월 7월쯤...",차량공해저감과-17784,전진아,10년,차량공해저감과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498764000,20201230,일상경비관리,"기술심사담당관 현안업무 추진직원 격려 간식비 지급(행2_제로페이)",행정2부시장실-1497,권오흥,5년,행정2부시장실,공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945798
203654498769000,20201230,일반업무관리,"[국민신문고](전화) 멘홀 조치 요청",재난관리과-7997,강태욱,3년,재난관리과,부분공개,,https://opengov.seoul.go.kr/sanction/
203654498776000,20201230,"공공기관및 시설물홍보추진","서울도서관 외벽 현수막 설치 관련 협의 요청",시민소통담당관-21939,방준흠,5년,시민소통담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945797
203654498783000,20201230,"예방,검사,위험물","2020년 12월 중 『보이는 소화기』 유지ㆍ관리 추진 결과보고(전농)",전농119안전센터-5347,고종빈,5년,전농119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945796
203654498792000,20201230,일반업무관리,"(목동)12월중 주택용 소방시설 설치 촉진 전방위홍보 추진 결과",목동119안전센터-5009,윤성규,3년,목동119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945795
203654498802000,20201230,일상경비,"휴일 및 야간근무자 특근매식비 지급",자활지원과-15846,허광수,5년,자활지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21945794
