package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210084867322000,20210108,복리후생지원,"2021년 2월중 공무원 연수원 생활연수 신청자 명단 제출",총무과-199,강윤희,5년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006964
210084867324000,20210108,민원관리,"(민원회신)  버스 히터 관련 불편",버스정책과-650,이문배,10년,버스정책과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867337000,20210108,일상경비관리,"복합화 사업 관련 간담회 개최",공공주택과-302,서영진,5년,공공주택과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006963
210084867338000,20210108,자연생태계복원일반관리,"2021년 생태계보전협력금 반환사업 대행동의 협조요청",자연생태과-450,강현희,10년,자연생태과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006962
210084867342000,20210108,기록관리,"급수불편 민원 해소",급수운영과-327,노운학,5년,급수운영과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867343000,20210108,소방장비점검및유지관리,"90.(중랑) 중화119안전센터 구급차(6-6호) 긴급정비 의뢰",소방행정과-218,석승준,5년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006961
210084867345000,20210108,교통안전시설물원인자부담공사관리,"교통안전시설물 원인자 부담공사 준공 승인 알림(수색4구역 정비기반시설 교통안전시설물 설치공사-표지)",기전과-105,정영술,5년,기전과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006960
210084867349000,20210108,복무관리[3년],"일일근태 상황부(2021.1.8.)",소방행정과-255,이상호,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006959
210084867361000,20210108,민사소송수행,"민사소송 대리인(공무원) 지정 통보 (관리번호 2020-0267)",법률지원담당관-396,김호정,10년,법률지원담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867379000,20210108,일반업무관리,"중랑소방서 회계관계공무원 인감 변경 신고",소방행정과-219,이은혜,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006958
210084867389000,20210108,단기위탁교육,"국가공무원인재개발원 1,2월 파이썬 코딩 실습과정 교육신청안내",인력개발과-360,안세준,3년,인력개발과,공개,,https://opengov.seoul.go.kr/sanction/
210084867390000,20210108,근무일지,"근무일지(신정119안전센터, 2021-01-06)",신정119안전센터-96,이동규,3년,신정119안전센터,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867393000,20210108,하수관로단위사업관리,"2021년 하수도 전문감리 예산 재배정 알림",물재생계획과-403,이승주,5년,물재생계획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006957
210084867396000,20210108,"경전철 일반업무관계","미림지구중심 지구단위계획구역 변경 관련 검토 요청",도시철도사업부-196,오상협,3년,도시철도사업부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006956
210084867402000,20210108,일상경비관리,"부서운영비 지급(직원격려차 식사)",요금과-412,조윤주,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006955
210084867406000,20210108,119구급대운영,"감염관리실 점검부(6-5)",대림119안전센터-120,한동렬,3년,대림119안전센터,공개,,https://opengov.seoul.go.kr/sanction/
