package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210416448053000,20210210,"서부간선지하도로 민간투자사업(조경)","실정보고 승인 통보[서부간선 지하도로 민간투자사업 건설사업(2공구)-조경]",방재시설부-1911,김시내,5년,방재시설부,,"CC BY",https://opengov.seoul.go.kr/sanction/22233179
210416448063000,20210210,소방특별조사,"소방특별조사 세부조사표(대영***)",예방과-1990,김록,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448077000,20210210,119구급대운영,"의약품 관리대장(생리식염수 500ml)",중화119안전센터-680,양동진,3년,중화119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22233178
210416448078000,20210210,물품구매,"77(성북)2021년 소방특수방화복 선호도 조사 및 수요량 파악 보고",소방행정과-1423,문길호,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233177
210416448089000,20210210,무궁화증식및보급,"2020년 무궁화 동산 조성사업 국고보조금 정산 증빙자료 제출 요청",조경과-1968,변동풍,5년,조경과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233176
210416448092000,20210210,구급운영계획및관리,"코로나19 관련 구급대원 피로도 감소 대책 재강조 알림",재난관리과-901,오진석,3년,재난관리과,,,https://opengov.seoul.go.kr/sanction/
210416448106000,20210210,부동산불법행위수사,"수사자료(통신자료) 제공 요청",민생사법경찰단-2265,최기연,10년,민생사법경찰단,,"CC BY",https://opengov.seoul.go.kr/sanction/22233175
210416448109000,20210210,소방특별조사계획및시행,"전통시장 소방특별조사 결과 지적사항 처분 사전통지서 [신성골***(**식당)]",예방과-1888,박성호,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233174
210416448129000,20210210,업무계획및보고관리,"안전시설등 완비증명서 발급 알림[THE HY***AI S**UL]",예방과-2746,김지혜,5년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448133000,20210210,"정보통신 관계철","행정전자서명 신청서(개인용)",교량안전과-2152,안정숙,3년,교량안전과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233173
210416448138000,20210210,"외국어 영어 방송 콘텐츠 제작 및 확산","2021 영어뉴스 방송 활용한 시정 홍보 계획",도시브랜드담당관-1244,김란희,10년,도시브랜드담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22233172
210416448139000,20210210,일반업무관리,"2021년 설명절 대비 코로나19 직원 복무 관련 문자발송 요청",인사과-5246,이재은,3년,인사과,,,https://opengov.seoul.go.kr/sanction/
210416448144000,20210210,완비증명교부및통보,"안전시설등 완비증명서(재교부) 대상 현장확인 결과보고(궁노래연습장)",예방과-2820,유성필,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448146000,20210210,일상경비관리,"물 품 검 사 (수) 조 서[라벨프린터 등 4종]",현장대응단-1022,박인천,5년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22233171
210416448147000,20210210,소방시설완공감리검사,"소방공사감리결과보고서[국***어린이집(국제금융로8길 26)]",예방과-2739,최수란,준영구,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233170
210416448154000,20210210,민원관리,"[민원] 버스기사 차선끼어들기 불만",버스정책과-4559,홍성욱,10년,버스정책과,,,https://opengov.seoul.go.kr/sanction/
210416448158000,20210210,"국민기초생활수급자급여 배정및 정산","2021. 2월 국민기초생활보장 일반수급자 급여(생계, 해산·장제) 교부 알림",복지정책과-4156,오윤경,5년,복지정책과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233169
210416448161000,20210210,수도요금체납관리,"미납(체납) 안내(화곡본동)",요금과-3183,현혜지,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233168
210416448172000,20210210,일반업무관리,"일일 부서별 장비· 장소 방역상태 점검표(2021.2.10)",예방과-2218,박형문,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233167
210416448176000,20210210,물재생센터운영및관리,"2021.1월 건조찌꺼기 판매대금 고지서 발급 요청",물재생시설과-1933,이인화,영구,물재생시설과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233166
210416448177000,20210210,일상경비,"수색재정비촉진구역 민원업무 공무원 격려 간담회 비용 지출",주거사업과-1604,박성규,5년,주거사업과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233165
210416448183000,20210210,저소득장애인주거편의지원사업,"2021년 중증시각장애인을 위한 잔고장수리사업 수행기관 공모계획",장애인자립지원과-3039,황금숙,5년,장애인자립지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233164
210416448187000,20210210,공공서비스통합예약시스템운영,"하도급 계약 승인 통보",정보시스템담당관-2670,황규석,5년,정보시스템담당관,,,https://opengov.seoul.go.kr/sanction/
210416448206000,20210210,압류차량관리,"배분기일 지정통보에 따른 교부청구",교통지도과-3718,이미현,준영구,교통지도과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233163
210416448215000,20210210,복무관리,"특수구조단 일일근태상황부(2021.2.10.)",행정지원과-2078,이일호,3년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233162
210416448216000,20210210,대행용역계약의뢰관리,"나라장터 입찰공고 게시 안내 및 입찰참가자격 적격 확인 요청",재무과-7327,임경진,5년,재무과,,,https://opengov.seoul.go.kr/sanction/
210416448217000,20210210,산림분야사업법인관리,"산림사업법인 등록증 기재사항(기술자) 변경신청 건 처리",자연생태과-3691,최영은,준영구,자연생태과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233161
210416448219000,20210210,일상경비관리,"시책업무추진비 지급-제로페이",행정지원과-2928,황일연,5년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233160
210416448229000,20210210,일상경비관리,"의회신문고 접수민원 검토 간담회비 지급",문화체육관광전문위원실-328,서교직,5년,문화체육관광전문위원실,,"CC BY",https://opengov.seoul.go.kr/sanction/22233159
210416448237000,20210210,관용차량관리,"차량운행일지 (2021. 02. 10. / 24러5122)",현장민원과-2615,김은상,10년,현장민원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233158
210416448240000,20210210,소방시설완공감리검사,"소방시설 완공검사증명서 발급 통보[국***어린이집 (국제금융로8길 26)]",예방과-2740,최수란,준영구,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233157
210416448246000,20210210,예산집행및회계관리,"사무용 소모품(전사벨트클리너,k드럼유니트) 구매(2.10)",시설보수과-1063,최문석,5년,시설보수과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233156
210416448249000,20210210,출장관리,"출장결과보고서(2021-02-10, 김정규)",요금과-3323,김정규,3년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233155
210416448259000,20210210,차량배차승인일지관리,"차량배차신청 (2021-02-10)",행정관리팀-1675,전영환,10년,행정관리팀,,,https://opengov.seoul.go.kr/sanction/
210416448261000,20210210,공공근로자관리,"2021년 상반기 공공근로사업 추가 사업계획서 제출",총무과-1357,고다은,30년,총무과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233154
210416448269000,20210210,복무관리,"코로나19 2.5단계에 따른 재택근무 근무명령(2.15~2.19.)",치수과-907,이근호,3년,치수과,,,https://opengov.seoul.go.kr/sanction/
210416448285000,20210210,공공안전관관리,"공공안전관 반장 휴일근무 명령(2월)",양화안내센터-589,김용수,5년,양화안내센터,,,https://opengov.seoul.go.kr/sanction/
210416448300000,20210210,옥내급수관교체공사비지원승인,"공사비 지원 신청에 따른 검토사항 보고",현장민원과-2235,조혜성,5년,현장민원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233153
210416448313000,20210210,물품구매,"물품검사(수)조서[송파보건소 격려물품 구매]",소방행정과-1976,유승용,5년,소방행정과,,,https://opengov.seoul.go.kr/sanction/
210416448316000,20210210,보안비밀,"행정전자서명 신청서(개인용)",차량공해저감과-2194,권효승,3년,차량공해저감과,,,https://opengov.seoul.go.kr/sanction/
210416448320000,20210210,일상경비관리,"(시책업무추진비) 성북구 현대아파트 관련 업무추진 간담회비 지급",행정지원과-2929,박미숙,5년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233152
210416448331000,20210210,계약일반,"전기 안전관리대행 용역 기성검사조서(2월)",소방행정과-1596,최재욱,5년,소방행정과,,,https://opengov.seoul.go.kr/sanction/
210416448338000,20210210,서울시홈페이지사업계획및관리,"상주 용역업체 정보시스템 현황 제출",뉴미디어담당관-1258,박은미,30년,뉴미디어담당관,,,https://opengov.seoul.go.kr/sanction/
210416448339000,20210210,복무관리,"2021년 1월 후납 우편요금 납부 의뢰",예방과-1740,심성길,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233151
210416448342000,20210210,민원업무처리,"급수불편 민원 해소",급수운영과-2880,이성진,10년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233150
210416448352000,20210210,물품계약관리,"[계약체결통보] - 쓰레기통 제작구매",총무과-1320,김주연,5년,총무과,,,https://opengov.seoul.go.kr/sanction/
210416448362000,20210210,"물품 및 계약관계철","물품검사(수)조서-기전과 부서운영업무추진비 지급(2021.2.10.)",기전과-2030,김성일,5년,기전과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233149
210416448364000,20210210,옥외광고물관리,"2020년 불법광고물 부착방지 사업 시비보조금 정산 보고",도시빛정책과-1687,문평현,10년,도시빛정책과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233148
210416448368000,20210210,일반업무관리,"방염시험실 일일점검부(2021.2.10)",예방과-2217,박형문,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233147
210416448372000,20210210,관용차량관리,차량운행일지(37거5749),행정지원과-2576,윤동연,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233146
210416448379000,20210210,완비증명교부및통보,"안전시설등 완비증명서 재발급 계획보고[만*수*]",예방과-2742,오경근,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448395000,20210210,화재특별경계근무,"설 연휴 특별경계근무 시 순찰 및 대응체계 확립 재강조 알림",재난관리과-995,박동춘,3년,재난관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233145
210416448408000,20210210,민원관리,"[민원] 버스기사 불친절, 정류장 무정차 제보",버스정책과-4560,홍성욱,10년,버스정책과,,,https://opengov.seoul.go.kr/sanction/
210416448414000,20210210,체납수도요금행정처분관리,"체납 소유자 통보",요금과-2426,심우회,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233144
210416448422000,20210210,정보공개청구관리,"정보공개 청구서 결정 통지",건축기획과-2925,김성화,10년,건축기획과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233143
210416448428000,20210210,자체점검,"소방시설등 종합정밀점검 조치명령 사전통지(펠리***)",예방과-1991,임의로,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233142
210416448441000,20210210,마을공동체지원사업관리,"서울형 주민자치회 주민자치활동 지원사업 보조금 심의 결과 안내 및 보조금 교부신청서 제출",지역공동체담당관-1578,김홍주,5년,지역공동체담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22233141
210416448453000,20210210,소방시설완공감리검사,"소방시설 완공검사증명서 발급 알림[(국***어린이집(국제금융로8길 26)]",예방과-2741,최수란,준영구,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233140
210416448461000,20210210,산림분야사업법인관리,"산림사업법인 등록사항(기술자) 변경처리 알림",자연생태과-3696,최영은,준영구,자연생태과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233139
210416448464000,20210210,민원업무처리,"급수불편 민원 해소(176-*)",시설관리과-2995,권병훈,10년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210416448466000,20210210,수도요금체납관리,"부동산 압류 예고(신정4동)",요금과-3184,최은정,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233138
210416448477000,20210210,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-3171,이태복,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233137
210416448488000,20210210,일반업무관리,"일일 방역상태 점검표 제출(신트리)",신트리119안전센터-669,설제근,3년,신트리119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22233136
210416448497000,20210210,일상경비관리,"부서 현안업무 논의 관련 회의 비용 지급",공원운영과-2231,송영탁,5년,공원운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233135
210416448502000,20210210,민원업무처리,"전화 민원현장 확인 결과 보고(효*아*트, K*C*크*운)",예방과-2760,김기환,10년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233134
210416448504000,20210210,소방통로확보훈련관리,"72. 소방차 진입 곤란 및 불가지역 운영개선 의견 수렴 결과 제출(중부)",재난관리과-902,박창영,3년,재난관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233133
210416448513000,20210210,차량배차승인일지관리,"차량배차신청 (2021-02-10)",행정관리팀-1674,전영환,10년,행정관리팀,,,https://opengov.seoul.go.kr/sanction/
210416448514000,20210210,"용도지역 체계재편 방안 연구","중앙권한 지방이양 건의과제 제출",도시계획과-2114,조윤길,영구,도시계획과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233132
210416448518000,20210210,상수도시설물점검및유지관리,"목동공동구내 상수도시설물 점검결과 보고",급수운영과-2873,안중건,5년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233131
210416448520000,20210210,인사관리,"2021년도 상반기 5급 승진 역량평가 이해과정 교육신청자 명단 제출",교육정책과-2570,이원근,3년,교육정책과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233130
210416448527000,20210210,옥내급수관교체공사비지원승인,"공사비 지원 승인",현장민원과-2236,조혜성,5년,현장민원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233129
210416448529000,20210210,도로포장복구관리,"'21년 상수도 포장복구공사 기본품셈단가표 검토요청",배수과-1433,이명준,5년,배수과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233128
210416448530000,20210210,급수공사완료및사후관리,"GIS속성자료 통보(2020년 휘경동외 4개동 상수도공사)",시설관리과-3781,우선미,5년,시설관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233127
210416448551000,20210210,주택재건축정비구역지정및해제,"주택재건축 정비계획변경 협의 회신",주거사업과-1599,박슬기,영구,주거사업과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233126
210416448563000,20210210,근무및휴무변경,"공휴일(일) 초과근무 사유 보고",운영과-745,강신권,3년,운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233125
210416448573000,20210210,초과근무관리,"근무변경(현장대응단, 2021-02)",현장대응단-1007,이정우,3년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22233124
210416448588000,20210210,민원업무처리,"[민원답변] 월세 중도퇴실에 관하여",주택정책과-2872,신동칠,10년,주택정책과,,,https://opengov.seoul.go.kr/sanction/
210416448589000,20210210,완비증명교부및통보,"안전시설등 완비증명서 발급(제2021-15호)",예방과-3056,박상훈,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448595000,20210210,민사소송수행,"소송수행자 지정 통보(관리번호 민사 2021-0045)",법률지원담당관-2476,마형민,10년,법률지원담당관,,,https://opengov.seoul.go.kr/sanction/
210416448605000,20210210,수도요금체납관리,"정수처분 예고",요금과-2932,김미례,10년,요금과,,,https://opengov.seoul.go.kr/sanction/
210416448608000,20210210,초과근무관리,"초과근무명령서(현장대응단, 2021-02-10)",현장대응단-1009,이지영,3년,현장대응단,,"CC BY",https://opengov.seoul.go.kr/sanction/22233123
210416448610000,20210210,일상경비관리,"물품검사(수)조서-(출동대기지원 급식지원 수색마트 부식구매) 2.10.",수색119안전센터-600,강호정,5년,수색119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22233122
210416448628000,20210210,대응총괄팀(훈련),"노상주차장(거주자우선 주차구획선) 설치 요청(3·4차)에 따른 현장 확인 결과보고(수정)",난곡119안전센터-476,윤찬,3년,난곡119안전센터,,"CC BY",https://opengov.seoul.go.kr/sanction/22233121
210416448634000,20210210,신종코로나바이러스,"코로나19 긴급대응상황반 근무명령(2.15.~2.21.)",재난대응과-3317,김병철,3년,재난대응과,,,https://opengov.seoul.go.kr/sanction/
210416448635000,20210210,관용차량관리,"차량운행일지 (2021. 02. 10. / 88보0516)",급수운영과-2879,이성진,10년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233120
210416448642000,20210210,민원업무처리,"공공데이터 결정 통지서",자산관리과-1665,김소영,10년,자산관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233119
210416448643000,20210210,인사발령및전보,"시간선택제임기제공무원(홍보전문요원) 임용약정",조경과-1964,박철웅,3년,조경과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233118
210416448658000,20210210,기타자활사업지원,"20년 자활근로 예산 집행 결과 및 대기자 등 현황 조사",자활지원과-2000,장시호,30년,자활지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233117
210416448663000,20210210,민원업무처리,"[국민신문고] 노면상태불량에 대한 민원회신",도로보수과-636,이종호,10년,도로보수과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233116
210416448670000,20210210,"(3단계)2018 선정 서울형사업","3단계(’18년 선정) 도시재생사업 보조금 교부신청 안내",주거재생과-1486,서여름,영구,주거재생과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233115
210416448672000,20210210,검사지도일반,조치명령확인검사서(방배롯데캐슬아르떼아파트/종합),예방과-2743,조문주,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448677000,20210210,완비증명교부및통보,"안전시설등 완비증명서 재발급 현장확인 결과 보고(*)",예방과-2923,박태진,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448678000,20210210,완비증명교부및통보,"안전시설등 완비증명서 재발급 서류검토 및 현장확인 결과보고[만*수*]",예방과-2747,오경근,준영구,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448696000,20210210,일반업무관리,"직인날인 요청",공정경제담당관-3053,이옥희,3년,공정경제담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22233114
210416448715000,20210210,물품구매,"물품검사(수)조서 [고무인 구매]",총무과-1337,정유정,5년,총무과,,,https://opengov.seoul.go.kr/sanction/
210416448726000,20210210,민원관리,"[민원] 260번 출퇴근 배차간격 시정",버스정책과-4561,홍성욱,10년,버스정책과,,,https://opengov.seoul.go.kr/sanction/
210416448729000,20210210,일상경비관리,"현안업무 추진 직원 격려 간담회비 지급",문화체육관광전문위원실-327,서교직,5년,문화체육관광전문위원실,,"CC BY",https://opengov.seoul.go.kr/sanction/22233113
210416448738000,20210210,일반업무관리,"공무직 휴가(반가) 승인(서0석)",서울숲공원지원과-485,송기철,3년,서울숲공원지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233112
210416448746000,20210210,소방사범처리및지도,"과태료부과 처분에 따른 세외수입 사전등록 계획보고[***원룸텔]",예방과-1885,이대영,5년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233111
210416448747000,20210210,검사지도일반,"안전시설 등 완비증명서 발급 계획(2021-10 옵티멈PC존)",예방과-2750,박서진,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448748000,20210210,상수도시설물점검및유지관리,"2021. 02. 10.(수) 상수도시설물 순찰점검 일지(용산구)",급수운영과-3017,정현철,5년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233110
210416448758000,20210210,"구조 교육","(88) 2021년 인명구조사 1급 보수교육 과정 신청서 제출",재난관리과-1137,민선기,3년,재난관리과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233109
210416448784000,20210210,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-3241,배소희,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233108
210416448785000,20210210,전기발전사업관리및허가,"전기사업(발전사업) 변경허가 통보(반포1동 OOOO 태양광발전소)",녹색에너지과-3746,고기탁,준영구,녹색에너지과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233107
210416448797000,20210210,누수민원처리,"옥외누수신고 민원 처리 완료",시설관리과-3005,김대용,5년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210416448815000,20210210,세외수입관리,"2020년 하반기 보통예금통장 추가 발생이자 정산 및 세입",소방행정과-3693,최치환,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233106
210416448836000,20210210,"문화재 참관 조사","매장문화재 참관조사에 따른 완료조치 통보(용산구 용산동2가 14-3,14-4번지)",역사문화재과-2938,정윤경,영구,역사문화재과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233105
210416448858000,20210210,일반업무관리,"[이송]공공주택건설 사업계획승인 및 고시 통보(성뒤마을)",급수운영과-2126,이선우,3년,급수운영과,,,https://opengov.seoul.go.kr/sanction/
210416448874000,20210210,당직관리,일일근태상황부[2021.2.10.(수)],소방행정과-1502,남궁명,3년,소방행정과,,,https://opengov.seoul.go.kr/sanction/
210416448878000,20210210,유연근무제관리,"2021.2.15.~2021.2.19. 재택근무 실시자 명단 보고",공공감사담당관-1607,이병진,3년,공공감사담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22233104
210416448882000,20210210,소방시설작동기능점검,"자체점검 조치명령 대상 확인점검 계획(신정○○○○○ 등 19개소)-작동",예방과-2062,홍정아,3년,예방과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233103
210416448893000,20210210,누수감면(양천),"누수요금적용신청 처리결과 알림",행정지원과-2911,권상훈,10년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233102
210416448894000,20210210,수도요금체납관리,"부동산 압류 예고(신월7동)",요금과-3187,최은정,10년,요금과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233101
210416448897000,20210210,시민과함께하는수질검사,"수질검사 처리결과 통보",행정지원과-3090,윤영재,3년,행정지원과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233100
210416448900000,20210210,누수민원처리,"옥외누수신고 민원 처리 완료",시설관리과-3004,김대용,5년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210416448918000,20210210,소중블럭관리,"중블록 공급량분석(2021년 1월-금천1, 2, 3 및 독산1)",급수운영과-2348,강은수,3년,급수운영과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233099
210416448928000,20210210,"고장차량 수리 관련 업무","2021년 2월 중 이동정비반 운영실적 보고(2차)",현장대응단-1011,이진호,10년,현장대응단,,,https://opengov.seoul.go.kr/sanction/
210416448934000,20210210,검사지도일반,"안전시설 등 완비증명서 발급 알림(2021-10 옵티멈PC존)",예방과-2749,박서진,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448942000,20210210,민원관리,"[국민신문고] 승하차 전용 단말기 설치",버스정책과-4663,홍성욱,10년,버스정책과,,,https://opengov.seoul.go.kr/sanction/
210416448948000,20210210,소방특별조사,"소방특별조사 세부조사표(TOP***)",예방과-1997,김록,3년,예방과,,,https://opengov.seoul.go.kr/sanction/
210416448951000,20210214,교육훈련관리,"재난안전 전문교육 이수기준 변경 및 미이수자 교육이수 촉구 알림",안전총괄과-2424,허성무,3년,안전총괄과,,"CC BY",https://opengov.seoul.go.kr/sanction/22240773
210416448952000,20210210,"[400] 재난관리과(월보, 분보)","[이송]구급 활동 이송 내역 협조 요청(염*민)",당산119안전센터-597,이성은,10년,당산119안전센터,,,https://opengov.seoul.go.kr/sanction/
210416448964000,20210210,민원업무처리,"급수불편 민원 해소(3-***)",시설관리과-2996,권병훈,10년,시설관리과,,,https://opengov.seoul.go.kr/sanction/
210416448971000,20210210,[지출]일반지출,"(중부소방서)지방재정관리시스템 사용자 권한 등록 요청(2021.2.10.)-4차-",소방행정과-1518,이규태,5년,소방행정과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233098
210416448980000,20210210,(공통)일반업무관리,"소방공무원증 재발급 신청(사.김달호)",현장대응단-896,김달호,3년,현장대응단,,,https://opengov.seoul.go.kr/sanction/
210416448982000,20210210,일상경비관리,"남북교류협력 관련 의견 수렴 간담회 비용 지급(1.26)",남북협력담당관-1250,한재리,5년,남북협력담당관,,"CC BY",https://opengov.seoul.go.kr/sanction/22233097
210416449010000,20210210,예산집행및회계관리,"2020회계연도 부서별 세출결산자료 제출(경제정책실)",경제정책과-2228,김누리,5년,경제정책과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233096
210416449011000,20210210,일반업무관리,"[이송] 도로시설물(터널, 지하차도 등) 낙하물 청소 관련 질의",도로관리과-2538,문성숙,3년,도로관리과,,,https://opengov.seoul.go.kr/sanction/
210416449013000,20210210,일상경비관리,"현안업무 추진 직원 격려 간담회비 지급",문화체육관광전문위원실-331,서교직,5년,문화체육관광전문위원실,,"CC BY",https://opengov.seoul.go.kr/sanction/22233095
210416449019000,20210210,국가지정보수관리,"2020년도 문화재수리 공사내역 제출",역사문화재과-2945,김민석,영구,역사문화재과,,"CC BY",https://opengov.seoul.go.kr/sanction/22233094
