package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210145102721000,20210114,전력및에너지절약관리,"2020년 11~12월 온실가스 배출량 현황 제출",정수시설과-119,양현지,3년,정수시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038874
210145102730000,20210114,방염성능검사업무처리,"방염성능검사 실시계획[2021-2]",예방과-553,최용상,준영구,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102743000,20210114,119구급대운영,"[대림] 다수사상 재난 구급대응 활동 검토회의(서면) 관련 자료 제출",대림119안전센터-195,조연정,3년,대림119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038875
210145102763000,20210114,"초과근무 관련","초과근무명령서(세곡119안전센터, 2021-01-14)",세곡119안전센터-188,홍대호,3년,세곡119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038876
210145102765000,20210114,검사지도일반,"안전시설 등 설치신고 서류검토 결과 통보(옵티머스PC존)",예방과-818,최성환,3년,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102767000,20210114,119구급대운영,"구급차용 소독기(고정 또는 이동용)사용실적대장(2021.1.)",신도림119안전센터-122,김윤영,3년,신도림119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038877
210145102780000,20210114,관용차량운행및관리,"차량운행일지 (2021. 01. 13. / 13조0680)",요금과-880,김명석,5년,요금과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038878
210145102781000,20210114,"시의원 요구자료","시의원 요구자료 제출(요구번호33번, 이동현의원, 교육위원회)",택시물류과-1777,유상규,3년,택시물류과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038879
210145102783000,20210115,당직관리,"감염병 격상(심각) 상황근무일지(2021.1.13.)",재난관리과-290,김윤하,3년,재난관리과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102785000,20210114,"자립지원 일반","보호종료아동 자립수당 1월 재배정 및 2월 신청, 현황보고 제출 요청",가족담당관-1072,안유미,5년,가족담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038880
210145102786000,20210114,일반업무관리,"[이송] '20년 4분기 기존무허가 건물축 철거(정비)실적 제출(미아동 수유동 173-1* 외 9개소)",공간정보담당관-498,신유정,3년,공간정보담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102794000,20210114,중구급수공사승인결정관리,"급수공사(보온재 설치) 조치 계획 보고(중구 신당동)",급수운영과-1065,장준혁,5년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038881
210145102799000,20210114,일상경비관리,"한파 관련 대책 논의(1.12)",복지정책과-1143,권자은,5년,복지정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038882
210145102805000,20210114,일반업무관리,"스카이워크 설치 및 관리 현황조사 결과 제출",안전총괄과-630,이문석,3년,안전총괄과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038883
210145102813000,20210114,기록관리,"근무일지(목동119안전센터, 2021-01-09)",목동119안전센터-208,임홍민,5년,목동119안전센터,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102815000,20210114,소방시설작동기능점검,"소방시설등 작동기능점검 조치명령서[원남**]",예방과-575,서수교,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038884
210145102822000,20210114,소방시설작동기능점검,"작동기능점검 조치명령서(425.신내종합사회복지관)",예방과-501,김진호,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038885
210145102840000,20210114,검사지도일반,"종합정밀점검 조치명령서(서초어반하이 오피스텔)",예방과-830,김용현,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038886
210145102878000,20210114,"서울바이오허브 글로벌협력동 건립","정보공개청구 처리(공개, 접수번호 7372547)",건축부-620,고가연,10년,건축부,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102892000,20210114,소방시설작동기능점검,"『작동기능점검 조치명령대상 점검 확인서』(우**딩)",예방과-916,박영호,3년,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102894000,20210114,일상경비관리,"현장대응단 화재감식장비(카메라) 수리비용 지출",현장대응단-332,김민주,5년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046333
210145102904000,20210114,급수공사시행및관리,"급수공사 취소(은평구 불광동 484-**)",시설관리과-936,정진우,5년,시설관리과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102910000,20210114,일상경비관리,"코로나19 대응 및 민생안정대책  논의 간담회",의정담당관-358,임순영,5년,의정담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046332
210145102913000,20210114,일반업무관리,"코로나19 관련시설 현장확인 및 도상훈련 결과 보고",홍은119안전센터-164,이동원,3년,홍은119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046331
210145102914000,20210114,급여및수당관리,"2021년 01월분 봉급 지출",시설관리과-994,황광숙,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038887
210145102916000,20210114,"아동발달지원계좌 지원 및 관리","2021년 1월('20.12월 매칭분) 아동발달지원계좌 보조금 재배정 및 2월 신청 안내",가족담당관-1071,안유미,5년,가족담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038888
210145102927000,20210114,출장관리,"출장결과보고서 - 2021. 1.12.(화)",민생사법경찰단-600,전희광,3년,민생사법경찰단,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038889
210145102929000,20210114,보호필요아동생활관리,"보육일지(1/13(수) 야간)",서울특별시아동복지센터-554,노은희,영구,서울특별시아동복지센터,비공개,,https://opengov.seoul.go.kr/sanction/
210145102930000,20210114,119구급대운영,"2021년 구급소모품 관리 대장(경추보호대/패치)",우면119안전센터-168,김종대,3년,우면119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038890
210145102955000,20210114,누수복구공사및사후관리,"도로포장 복구의뢰(1월 13일 수요일)",시설관리과-983,이한수,5년,시설관리과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145102956000,20210114,소방시설안전점검및관리,"의료기관 개설 등 관련 소방점검 계획(에****의원)",예방과-830,김동주,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038891
210145102957000,20210114,민원업무처리,"민원 회신",주택공급과-540,박현희,10년,주택공급과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046330
210145102961000,20210114,일상경비관리,"1월중 출동대기직원 급식지원비 지급 계획(대영****)",신림119안전센터-194,김얼,5년,신림119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038892
210145102982000,20210115,당직근무일지,당직상황근무일지(2021.01.14.),예방과-614,곽세영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046779
210145102983000,20210114,일반업무관리,"우편요금후납 이용계약 지점 변경 신청",총무부-753,권성룡,3년,총무부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046329
210145102984000,20210114,소방건축허가등동의협의관리,"건축허가 신청에 따른 협의 회신[289-18, 신축]",예방과-554,류경준,준영구,예방과,비공개,,https://opengov.seoul.go.kr/sanction/
210145102992000,20210114,기술검토및협의,"건설기술인 경력확인서 발급 관련 검토의견 회신",기술심사담당관-719,이범섭,5년,기술심사담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038893
210145103003000,20210114,당직관리,"당직근무일지 : 2021년 1월 13일(수) 숙직",급수운영과-631,손창기,3년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038894
210145103005000,20210114,물재생센터기전시설개선및운영관리,"기술용역 발주심의 요청(물재생센터 기계설비 운영 효율향상 및 성능 개선방안 수립)",물재생시설과-493,김병용,10년,물재생시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046328
210145103010000,20210114,소방시설공사착공신고,"소방시설 착공(변경) 신고 서류검토 및 처리[화양동 111-75 건물/신축]",예방과-557,정성규,준영구,예방과,비공개,,https://opengov.seoul.go.kr/sanction/
210145103011000,20210114,체납수도요금행정처분관리,"정수처분 예고",요금과-879,손경숙,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038895
210145103016000,20210114,출장관리,"공무직 초과근무명령 승인(01월15일)",총무과-1301,전천순,3년,총무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038896
210145103033000,20210114,남부순환로평탄화공사관리,"- 남부순환로(개봉1동사거리 주변) 감독권한대행등 건설사업관리용역-공기 연장에 따른 간접비 검증 용역비 반영 검토보고",토목부-877,전병철,영구,토목부,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038897
210145103034000,20210114,기전시설관리,"청사 및 공원 소방안전관리 위탁점검 결과 보고(1월)",시설과-113,이승준,3년,시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038898
210145103037000,20210114,당직관리,"서울시립과학관 당직근무 명령(2021년 2월)",총무과-343,오태숙,3년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038899
210145103047000,20210114,소방시설정밀점검,"종합정밀점검 결과 미비사항 조치명령서[아00빌]",예방과-517,박종건,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038900
210145103053000,20210114,검사지도일반,"종합정밀점검 조치명령서(한신서래아파트 주차장)",예방과-829,김용현,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038901
210145103057000,20210114,남산골한옥마을회계관리,"남산골전통정원 공무직 임금(01월분) 지급",역사문화재과-835,이재열,10년,역사문화재과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038902
210145103065000,20210114,소방시설작동기능점검,"작동기능점검 조치명령서(426.대화빌딩)",예방과-500,김진호,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038903
210145103079000,20210114,강남순환도시고속도로민자구간관리,"소송수행자 지정 요청(관리번호 2020-0140호)",도로계획과-634,김정식,영구,도로계획과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038904
210145103080000,20210114,일상경비관리,"2021년 현장대응단 구조공작차(200호) 자동차종합검사 계획",현장대응단-289,김경한,5년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038905
210145103089000,20210114,일상경비관리,"2021년 1월 공공요금(전기요금)지급계획",청량리119안전센터-200,최웅석,5년,청량리119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046327
210145103092000,20210114,일상경비관리,"1월 일상경비 교부 신청(예방과)",예방과-1020,최양규,5년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038906
210145103094000,20210114,차량정비운영,"차량정비용 물품 염가공급 안내",서울특별시차량정비센터-403,강형석,5년,서울특별시차량정비센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038907
210145103102000,20210114,일반업무관리,"「코로나19」 당직근무일지(2021.1.13.)",소방행정과-398,박재우,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046326
210145103106000,20210114,구급운영,"(코로나)유해물질 접촉 119대원 발생 보고(2021. 1. 13. 주간/서교 6-8호)",서교119안전센터-243,이윤호,3년,서교119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046325
210145103108000,20210114,도시교통민원처리,"자동차대여사업 변경등록 알림[에스케이렌터카(주),411]-차고지 신설",시민봉사담당관-950,고현실,10년,시민봉사담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
210145103110000,20210114,수질자동감시시스템운영및점검,"수질자동감시시스템 일보(낙성대, 금천 수계)",행정지원과-921,김완기,3년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038908
210145103122000,20210114,일반업무관리,"조경반 작업일지(1/13, 수)",시설과-159,유경희,3년,시설과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145103123000,20210114,금연도시만들기사업추진,"금연구역 단속요원 근무 일일보고(2021.1.8.)",건강증진과-867,장수,10년,건강증진과,부분공개,,https://opengov.seoul.go.kr/sanction/
210145103125000,20210114,일반업무관리,"[이송] '21년도 영농폐기물 재활용 촉진 국고보조사업(수거보상금, 공동집하장 확충) 실무지침 알림 및 교부신청서 등 제출 요청",자원순환과-787,이지희,3년,자원순환과,공개,,https://opengov.seoul.go.kr/sanction/
210145103131000,20210114,도로굴착및복구,"도로굴착 복구의뢰(강서구 방화동 593-1**외 1개소)",시설관리과-1012,김민서,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038909
210145103137000,20210114,소방시설작동기능점검,"소방시설등 작동기능점검 조치명령서[유니*]",예방과-574,서수교,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038910
210145103167000,20210114,검사지도일반,"종합정밀점검 조치명령서(대선빌딩)",예방과-828,김용현,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22038911
210145103168000,20210114,수산물검사,"유통 수산물 수거.검사 의뢰 정정 통보(강서 1/13)",식품정책과-1093,김낙기,5년,식품정책과,공개,,https://opengov.seoul.go.kr/sanction/
210145103173000,20210114,교육훈련관리,"코로나19 관련, 요양병원 등 화재대응능력 강화대책 자체계획",현장대응단-312,김동균,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22046324
