nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-26 14:22","농협하나로마트(서초구 청계산로 10)","12월 원무과 및 각실 추가 물품 구매","원무과장등 30여명",카드,270280
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-26 12:32","카페이재부터(서초구 헌릉로 260)","공무직(안내.경비.청경)직원 간담회","원무과장등 11명",제로페이,44000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-26 12:39","왕가산삼농원(서초구 샘마루길 8)","공무직(안내.경비.청경)직원 간담회","원무과장등 11명",제로페이,132000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-26 00:00",경조사,"보건의료정책과 임직원 경조사비",병원장,현금,50000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-24 18:15","맷돌로만 청계산점(서초구 청룡마을3길 11)","지역사회 재능기부 관게자 간담회","사회사업실담당 등 29명",제로페이,278000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-24 13:26","왕가산삼농원(서초구 샘마루길 8)","진료부 행동증진평가 업무협의 간담회","진료부장등 10",제로페이,150000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-24 12:33","왕가산삼농원(서초구 샘마루길 8)","공무직(시설.환경)직원  간담회","병원장등 28",제로페이,392000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-13 12:07","농협하나로마트(서초구 청계산로 10)","12월 원무과 및 각실 추가 물품 구매","원무과장등 70여명",카드,343110
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-22 00:00",경조사,"소속 상근직원 경조사비",병원장등,현금,50000
19498225,"2019년 12월 사업소 어린이병원 원무과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/19498225,사업소,어린이병원,원무과,,,2019,12,,,,원무과,"2019-12-18 11:59","세림(중구 을지로1길 32-3","2019년 시립병원 성과평가 개선 대책 간담회","원무과장등 10명",제로페이,136000
