nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 종보전연구실","2020-03-26 14:50","이마트 과천점 (경기도 과천시 별양상가3로 11)","부서운영 물품(다과 등 16종)구매","종보전연구실 직원 22명",카드,250060
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물복지2과","2020-03-19 12:23","마당놀이 화로구이(경기도 과천시 중앙로 373)","부서 신규발령 직원 격려 간담회비 지급","복지운영팀장 등 6명",카드,63000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물복지1과","2020-03-13 15:43","이마트과천점(경기도 과천시 별양상가3로 11)","간담회 물품 구입","동물복지1과장 등 29명",카드,180430
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물복지1과","2020-03-09 10:21","㈜나이스커피시스템(서울시 서초구 서초동 1618-24)","간담회 물품 구입","동물복지1과장 등 29명",카드,330000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물기획과","2020-03-30 15:48","이마트양재점(서울시 서초구 매헌로 16)","부서운영 필요물품 구입","동물기획과장 등 17명",카드,78520
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물기획과","2020-03-18 15:20","과천새마을금고(경기도 과천시 과천대로 608-7)","직원 생일상품권 구입","이영철 등 5명",카드,100000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물기획과","2020-03-13 15:10","마켓컬리(서울시 도산대로 16길 20)","부서운영 필요물품 구입","동물기획과장 등 17명",카드,103200
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-24 12:15","마당놀이화로구이(경기도 과천시 과천동 536-7)","한국수족관협회 업무협의 간담회","동물원장 등 4명",카드,51000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-23 15:14","이마트 양재점(서울시 서초구 매헌로 16)","동물원장실 운영물품 및 내방객을 위한 다과 구입","동물원장실 내방객",카드,152720
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-19 12:15","마당놀이화로구이(경기도 과천시 과천동 536-7)","동물원 현안업무 간담회","동물원장 등 5명",카드,76000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-16 12:18","마당놀이화로구이(경기도 과천시 과천동 536-7)","동물기획과 운영팀 신규임용 직원 간담회","동물원장 등 6명",카드,77000
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-03 15:09","이마트 양재점(서울시 서초구 매헌로 16)","동물원장실 내방객을 위한 다과 구입","동물원장실 내방객",카드,115410
20500277,"2020년 3월 사업소 서울대공원 동물원 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20500277,사업소,서울대공원,동물원,,,2020,3,,,,"서울대공원 동물원","2020-03-03 12:01","마당놀이화로구이(경기도 과천시 과천동 536-7)","동물원 현안업무 간담회","동물원장 등 5명",카드,65000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-31 15:53","청계천휴(종로구 청계천로)","시정 협력 관련 유관기관 업무협의 간담회","정무비서관 외 5명",카드,126000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-31 15:51","서울시청 본관매점(중구 세종대로 110)","방문민원 접대용 다과 구매",,제로페이,492000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-31 14:13","서울시청 구내식당(중구 세종대로 110)","코로나19 대책 관련 유관부서 격려 및 지원 간담회","정무비서관 외 38명",제로페이,328000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-30 13:29","네스프레소_이니시스(중구 통일로)","방문민원 접대용 다과 구매",,카드,282600
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-30 11:30","스노우폭스(서울 중구 태평로1가 84)","정무부시장실 현안 업무 간담회","정무부시장 등 7명",카드,140570
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-27 20:11","열빈(광화문점)(중구 세종대로)","시정 현안 관련 유관기관 의견수렴 간담회","정무비서관 외 2명",제로페이,56000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-27 12:26","차이(Chai)797 시청점(중구 서소문로)","시정 홍보 강화를 위한 유관기관 시정설명 간담회","대외협력보좌관 외 4명",제로페이,109500
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-27 12:22","주식회사차차(중구 무교로)","시정 협력 관련 유관기관 업무협의 간담회","정무비서관 외 2명",제로페이,60000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-26 17:11","동원VIP참치(중구 세종대로)","시정 현안 관련 유관기관 의견수렴 간담회","대외협력보좌관 외 6명",제로페이,146000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-26 13:22","영덕회식당시청점(중구 무교로)","시정 운영 관련 유관부서 업무협의 간담회","정무수석 외 4명",제로페이,106000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-26 13:20","컨퍼런스하우스달개비(서울 중구 세종대로 19길 16)","정무부시장실-시장실 현안 업무 간담회","정무부시장 등 4명",제로페이,99000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-25 21:25","반갑다 하대포(서울 중구 을지로3길 26)","정무부시장실-정무수석실 현안 업무 간담회","정무보좌관 등 14명",제로페이,256000
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-25 17:20","롯데마트온라인쇼핑몰(서울 송파구 잠실동 40-1)","내방민원인 접대를 위한 다과류 구매",,카드,234410
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-25 11:40","스노우폭스(서울 중구 태평로1가 84)","정무부시장실 직원 격려 간담회","정무부시장 등 6명",카드,101750
20154808,"2020년 3월 서울시본청 정무부시장 업무추진비 - 기관운영",http://opengov.seoul.go.kr/public/20154808,서울시본청,정무부시장,,,,2020,3,,,,정무부시장실,"2020-03-24 19:00","파리바게뜨 무교(서울 중구 남대문로9길 40)","내방민원인 접대를 위한 다과류 구매",,제로페이,200000
