nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-28 00:00",,"내방객 응접 및 회의운영 음료 구입비 지급",,현금,50100,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-28 00:00","대상자 사무실","2월 경조사비 지급","기획담당관 손지영 주무관 외 6명",현금,350000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-28 21:36","더미(중구 남대문로9길 40)","평가담당관 격려 만찬 비용 지급","행정1부시장 등 20명",제로페이,473000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-28 12:55","우도일식(중구 세종대로 124)","스마트시티 업무추진 관계관 격려 오찬 비용 지급","행정1부시장 등 7명",제로페이,130000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-28 09:58","미스터피자 정동점(종로구 새문안로 38)","문화본부 직원 격려 간식 비용 지급","문화본부장 등 99명",제로페이,885600,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-27 20:42","창고43(중구 무교로 21)","공공체육시설 방역 및 휴관 검토 관련 간담회 비용 지급","행정1부시장 등 10명",제로페이,277000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-27 12:55","한미리(중구 청계천로 8)","코로나19 대응을 위한 공공2부제 중지 관련 간담회 비용 지급","행정1부시장 등 7명",제로페이,179400,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-26 16:14","서울시청 별관매점(중구 덕수궁길 15)","행정1부시장실 음료 등 구입 비용 지급","내방객 다수",제로페이,496900,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-26 12:52","루이(중구 세종대로21길 40)","코로나 확산방지를 위한 불법집회 관련 현황 회의 비용 지급","행정1부시장 등 9명",제로페이,174000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-25 21:00","만복림(중구 무교로 17-17)","코로나19관련 구청장 비상대책 회의 사전 간담회 비용 지급","행정1부시장 등 15명",제로페이,395000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-25 12:31","을밀대(중구 남대문로9길 40)","기획담당관 격려 오찬 비용 지급","행정1부시장 등 7명",카드,157000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-25 12:23","서울시청 본관매점(중구 세종대로)","행정1부시장실 다과 등 구입 비용 지급","내방객 다수",제로페이,485000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-24 12:46","바닷가작은부엌덕수궁점(중구 덕수궁길 7)","노동민생정책관 간부 격려 오찬 비용 지급","행정1부시장 등 9명",제로페이,252000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-24 09:13","커피빈(중구 무교로 15)","행정1부시장주재 회의 다과 비용 지급","행정1부시장 등 10명",카드,38900,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-23 19:53","동해(중구 무교로 16)","코로나19 확대 중앙사고수습본부 대책회의 간담회 비용 지급","행정1부시장 등 10명",제로페이,274000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-22 13:13","무교소호정(중구 무교로 17-25)","코로나19 전문가 자문회의 사전 간담회 비용 지급","행정1부시장 등 21명",제로페이,320000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-21 12:42","배수사(중구 다동 117)","비서실 직원 오찬 비용 지급","행정1부시장 등 4명",제로페이,92000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-20 12:55","라칸티나(중구 을지로 19)","관광체육국 간부 격려 오찬 비용 지급","행정1부시장 등 10명",제로페이,261000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-19 21:00","라그릴리아(종로구 청계천로 11)","5.18민주화운동 기념사업 관계관 만찬 비용 지급","행정1부시장 등 25명",제로페이,480000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-19 13:15","우도일식(중구 세종대로 124)","복지기획관 산하 간부 격려 오찬 비용 지급","행정1부시장 등 7명",제로페이,130000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-18 16:24","스타벅스(중구 세종대로 124)","재난안전대책본부 상황실 근무자 격려 비용 지급","기획행정팀장 등 36명",카드,110000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-18 13:00","메이징에이(중구 세종대로 136)","거점성장추진단 산하 간부 오찬 비용 지급","행정1부시장 등 7명",제로페이,140000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-18 09:53","미스터피자 청계광장점(중구 무교로)","여성정책담당관 직원 격려 비용 지급","여성정책담당관 등 33명",제로페이,369000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-17 12:55","한미리(중구 청계천로 8)","장애인복지 산하 간부 오찬 비용 지급","행정1부시장 등 7명",제로페이,179400,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-17 12:30","홍루이젠(중구 무교로)","코로나19 재난안전대책본부 실무반 근무요원 격려 비용 지급","기획행정팀장 등 36명",카드,193100,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-17 09:53","미스터피자 청계광장점(중구 무교로)","외국인다문화담당관 직원 격려 비용 지급","외국인다문화담당관 등 18명",제로페이,221400,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-14 19:52","만복림(중구 무교로 17-17)","시장단간담회 추진직원 격려 만찬 비용 지급","행정1부시장 등 35명",제로페이,490000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-14 12:46","남산복집(중구 무교로 32)","보건의료정책과 간부 격려 오찬 비용 지급","행정1부시장 등 10명",제로페이,243000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-13 20:00","왕비집 시청무교점(중구 무교로 21)","신종 코로나바이러스 긴급 복지 지원 관련 간담회 비용 지급","행정1부시장 등 25명",제로페이,488000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-13 15:45","롯데리아 왕십리역사점(성동구 왕십리광장로 17)","120다산콜재단 직원 코로나19 대응 격려 비용 지급","기획홍보팀 석지은 대리 등 334명",제로페이,2890800,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-13 12:35","바닷가작은부엌덕수궁점(중구 덕수궁길 7)","경제일자리기획관 산하 간부 격려 오찬 비용 지급","행정1부시장 등 15명",제로페이,334000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-12 21:16","더미(중구 남대문로9길 40)","신종코로나바이러스 감염증 관련 자치구 부구청장 회의 준비 관계관 만찬 비용 지급","행정1부시장 등 20명",제로페이,488000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-12 12:47","민소한우(종로구 22)","질병관리과 간부 격려 오찬 비용 지급","행정1부시장 등 9명",제로페이,232000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-11 12:54","참숯골(중구 무교로 16)","신종 코로나바이러스 감염증 관련 방역물품 지원기준 및 수급대책 간담회 비용 지급","행정1부시장 등 25명",제로페이,72000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-10 20:00","왕비집 시청무교점(중구 무교로 21)","신종 코로나바이러스 감염병 대응 긴급현안회의 비용 지급","행정1부시장 등 25명",제로페이,495000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-10 12:53","메이징에이(중구 세종대로 136)","도시철도과 간부 격려 오찬 비용 지급","행정1부시장 등 9명",제로페이,168000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-09 12:43","창고43(중구 무교로)","코로나바이러스 격리시설 운영 관련 회의 참가자 오찬 비용 지급","행정1부시장 등 30명",카드,495000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-07 20:33","창고43(중구 무교로)","코로나바이러스감염증 전문가 자문 관련 간담회 비용 지급","행정1부시장 등 23명",카드,490000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-06 19:09","왕비집 시청무교점(중구 무교로 21)","신종 코로나 바이러스 감염병 확산 방지를 위한 간담회","행정1부시장 등 20명",제로페이,480000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-06 13:11","크리스탈제이드 광화문 상하이 팰리스점(종로구 율곡로)","언론사 간담회 비용 지급","행정1부시장 등 7명",카드,180000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-05 12:30","무교소호정(중구 무교로 17-25)","여성가족정책실 관계관 오찬 비용 지급","행정1부시장 등 6명",제로페이,130000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-04 13:14","배수사(중구 다동 117)","관광객 밀집지역 종합방역대책 관련 간담회 비용 지급","행정1부시장 등 3명",제로페이,67000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-03 19:40","더미(중구 남대문로9길 40)","시민소통기획관 격려 만찬 비용 지급","행정1부시장 등 20명",제로페이,450000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-03 13:06","진동횟집(중구 북창동)","미국순방단 관계관 오찬 비용 지급","행정1부시장 등 7명",제로페이,125000,
19884141,"2020년 2월 서울시본청 행정1부시장 업무추진비 - 기관운영 부서운영",http://opengov.seoul.go.kr/public/19884141,서울시본청,행정1부시장,,,,2020,2,,,,행정1부시장실,"2020-02-02 15:40","써브웨이 시청점(중구 세종대로 68)","신종 코로나바이러스감염증 재난안전대책본부 실무반 격려 비용 지급","재난안전대책본부 근무자 46명",카드,353000,
22241127,"2020년 2월 사업소 물재생센터 난지물재생센터 운영과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22241127,사업소,물재생센터,난지물재생센터,운영과,,2020,2,,,,"난지물재생센터 운영과","2020-02-21 12:15","덕양구 행신동 남도복국 행신점","운영과 직원격려 간담회 비용 지급","김학춘 외 3명",카드,49200,
22241127,"2020년 2월 사업소 물재생센터 난지물재생센터 운영과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22241127,사업소,물재생센터,난지물재생센터,운영과,,2020,2,,,,"난지물재생센터 운영과","2020-02-07 14:42","마포구 홈플러스 월드컵점","운영과 2월 탕비용품 구매","운영과 전직원",카드,464310,
19884140,"2020년 2월 소방재난본부(소방서) 119특수구조단 수난구조대  업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/19884140,소방재난본부(소방서),119특수구조단,수난구조대,,,2020,2,,,,여의도수난구조대,"2020-02-21 09:37",오피스타운태양사,"커피 등 구매","여의도 수난구조대 직원",카드,175000,
19884140,"2020년 2월 소방재난본부(소방서) 119특수구조단 수난구조대  업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/19884140,소방재난본부(소방서),119특수구조단,수난구조대,,,2020,2,,,,반포수난구조대,"2020-02-14 14:01","청밀 (송파구 양재대로)","커피 등 탕비류 구매","반포 수난구조대 직원",카드,180000,
19884140,"2020년 2월 소방재난본부(소방서) 119특수구조단 수난구조대  업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/19884140,소방재난본부(소방서),119특수구조단,수난구조대,,,2020,2,,,,뚝섬수난구조대,"2020-02-12 15:10","조양그린마트 (광진구 아차산로)","직원의 업무소통을 위한 간담회","뚝섬 수난구조대 직원",카드,175000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-28 12:20","창고43(중구 무교로21)","청년자율예산사업 등 현안업무 추진직원 격려 간담회비 지급","청년청(담당관) 외 8명",제로페이,126000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-26 13:08","스타벅스(중구 무교로21)","시의회 준비 직원 격려 다과비 지급","청년청(담당관) 외 6명",카드,33400,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-25 14:01","폴바셋(중구 태평로1가)","청년수당 사업 자문회의 다과비 지급","청년청(담당관) 외 1명",카드,10300,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-25 12:34","마호가니(중구 세종대로136)","제291회 시의회 준비직원 격려 다과비 지급","청년정책팀장 외 6명",카드,41100,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-24 12:50","산채향(중구 청계천로8)","청년당정협의회 자문회의 소요비용 지급","청년청(담당관) 외 1명",제로페이,38000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-21 20:35","양화정(마포구 합정동)","청년기본법 제정 후속대책 자문회의 소요비용 지급","청년청(담당관) 외 7명",카드,164000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-21 13:14","커피빈(중구 무교로15)","청년 지역교류 사업 관련 간담회비 지급","청년청(담당관) 외 1명",카드,9600,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-19 12:52","스타벅스(중구 무교로21)","청년정책 추진체계 활성화 사업추진 관련 다과비 지급","청년정책팀장 외 6명",카드,30600,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-19 10:46","스타벅스(중구 무교로21)","2020년 청년정책 자문회의 다과비 지급","청년청(담당관) 외 1명",카드,9000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-18 16:13","할리스(중구 무교로28)","청년인생설계학교 등 현안업무 추진직원 격려 다과비 지급","청년청(담당관) 외 6명",카드,34800,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-18 13:08","라그릴리아(종로구 종로1가)","청년정책 홍보 간담회비 지급","청년청(담당관) 외 3명",카드,91940,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-18 12:36","할리스(중구 무교로28)","청년인지예산제 사업추진 관련 다과비 지급","청년정책팀장 외 6명",카드,32000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-17 15:09","할리스(중구 무교로28)","청년단체 네트워킹 사업 자문회의 다과비 지급","청년청(담당관) 외 1명",카드,8400,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-14 13:30","스타벅스(중구 세종대로124)","청년지역 교류사업 자문회의 다과비 지급","청년청(담당관) 외 2명",카드,12300,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-13 12:49","동해일식(중구 무교로16)","청년정책 국제교류 자문 관련 간담회비 지급","청년청(담당관) 외 1명",제로페이,38000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-12 12:35","할리스(중구 무교로28)","세대균형지표 개선 및 세대균형시정 평가체계 개발 사업 추진 간담회비 지급","청년정책팀장 외 5명",카드,25200,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-11 14:26","폴바셋(중구 태평로1가)","청년정책 추진 간담회비 지급","청년청(담당관) 외 5명",카드,32300,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-10 21:04","하남돼지집(종로구 새문안로5가길)","청년단체 지원사업 개선방안 자문회의 소요경비 지출","청년청(담당관) 외 3명",카드,74000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-07 15:52","비아M(서초구 신반포로241)","청년센터 조성 등 현안업무 추진직원 격려 다과비 지급","청년청(담당관) 외 3명",카드,19700,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-07 12:12","엔제리너스(중구 무교로24)","청년거버넌스 운영 사업 추진 관련 다과비 지급","청년정책팀장 외 7명",카드,41700,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-07 10:04","스타벅스(중구 무교로21)","청년수당 자문회의 다과비 지급","청년청(담당관) 외 1명",카드,11600,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-06 19:22","우리집순두부(중구 을지로3길 22)","서울 청년포털 고도화 사업추진 간담회비 지급","청년정책팀장 외 9명",카드,86000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-05 08:52","스타벅스(중구 세종대로124)","부서운영을 위한 다과비 지출","청년청(담당관) 외 45명",카드,131200,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-04 14:08","공차(종로구 청계천로41)","청년불평등 완화 범사회적 대화기구 운영회의 다과비 지급","청년청(담당관) 외 2명",카드,12100,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-04 12:17","창고43(중구 무교로21)","청년불평등 완화 범사회적 대화기구 운영 관련 간담회비 지급","청년청(담당관) 외 2명",제로페이,45000,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-04 10:44","스타벅스(중구 무교로21)","청년마음건강 지원사업 자문회의 다과비 지급","청년청(담당관) 외 2명",카드,12200,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-03 17:10","곤트란쉐리에(중구 세종대로22길)","청년교류사업 자문회의 다과비 지급","청년청(담당관) 외 4명",카드,22500,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-03 15:04","커피빈(중구 무교로15)","청년정책 기본계획 수립 등 현안업무 추진직원 격려 다과비 지급","청년정책팀장 외 7명",카드,41400,
19925267,"2020년 2월 서울시본청 청년청 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/19925267,서울시본청,청년청,,,,2020,2,,,,청년청,"2020-02-28 12:23","스타벅스(중구 무교로21)","청년활동 지원사업 추진 관련 간담회비 지급","청년청(담당관) 외 4명",카드,26900,
19934209,"2020년 2월 소방재난본부(소방서) 용산소방서   업무추진비 - 전체",http://opengov.seoul.go.kr/public/19934209,소방재난본부(소방서),용산소방서,,,,2020,2,,,,"용산소방서 서빙고119안전센터","2020-02-17 20:39","손문대구막창(용산구 한강로2가-194)","2.3팀 간담회(부서운영비 )","위.황우진 외 17명",제로페이,400000,
19934209,"2020년 2월 소방재난본부(소방서) 용산소방서   업무추진비 - 전체",http://opengov.seoul.go.kr/public/19934209,소방재난본부(소방서),용산소방서,,,,2020,2,,,,"용산소방서 서빙고119안전센터","2020-02-20 10:17","원돈까스(용산구 서빙고로 65길 10)","의용소방대원들과 간담회(기관운영비)","서빙고센터장 외 8명",제로페이,110000,
19934209,"2020년 2월 소방재난본부(소방서) 용산소방서   업무추진비 - 전체",http://opengov.seoul.go.kr/public/19934209,소방재난본부(소방서),용산소방서,,,,2020,2,,,,"용산소방서 이촌119안전센터","2020-02-19 20:01","화양연가(용산구  한강대로76길 5)","겨울철 한파 대비 재난 대책 및 코로나 관련 개인건강관리","소방위 민경원 등 18명(1,3팀)",제로페이,400000,
